hotel_class,name,id,locality,region
2.8850684495383634,Delmonico Motel,1646145,Los Angeles,CA
2.8850684495383634,Crown Inn,1636378,Los Angeles,CA
2.8850684495383634,Crescent at Legacy,530506,Los Angeles,CA
2.8850684495383634,Cove Motel,271599,Los Angeles,CA
2.8850684495383634,Commerce Plaza,1164770,Los Angeles,CA
2.8850684495383634,Central Ave eTown Inn,2482163,Los Angeles,CA
2.8850684495383634,Catalina Motel,271598,Los Angeles,CA
2.8850684495383634,Casitas Motel,1642672,Los Angeles,CA
2.8850684495383634,Flight Motel,1643539,Los Angeles,CA
2.8850684495383634,Tarzana Movieland Motel,271582,Los Angeles,CA
2.8850684495383634,Starlight Inn Van Nuys,3574043,Los Angeles,CA
2.8850684495383634,Starlight Inn Valley Boulevard,3575088,Los Angeles,CA
2.8850684495383634,Signal Motel,1630627,Los Angeles,CA
2.8850684495383634,Scottish Inns Sun Valley,248554,Los Angeles,CA
2.8850684495383634,Satellite Motel,1645323,Los Angeles,CA
2.8850684495383634,Reno Motel,1635388,Los Angeles,CA
2.8850684495383634,Pontiac Hotel,271609,Los Angeles,CA
2.8850684495383634,Parlour Motel,1646526,Los Angeles,CA
2.8850684495383634,Park Cienega Motor Hotel,1647578,Los Angeles,CA
2.8850684495383634,Panorama Motel,1629217,Los Angeles,CA
2.8850684495383634,Oscar's Motel,271608,Los Angeles,CA
2.8850684495383634,Motor Inn Motel,1637029,Los Angeles,CA
2.8850684495383634,108 Motel,1641833,Los Angeles,CA
2.8850684495383634,Mirror Motel,1638991,Los Angeles,CA
2.8850684495383634,King Palace Inn,1646054,Los Angeles,CA
2.8850684495383634,Kemayan Royale,248071,Los Angeles,CA
2.8850684495383634,Hyde Park Motel,3460043,Los Angeles,CA
2.8850684495383634,Howard Johnson Plaza Wilshire Royale,1628810,Los Angeles,CA
2.8850684495383634,Holland Hotel,271605,Los Angeles,CA
2.8850684495383634,Harvard House Motel,1631741,Los Angeles,CA
2.8850684495383634,GuestHouse International Harbor City,226151,Los Angeles,CA
2.8850684495383634,Golden Tower Motel,1630960,Los Angeles,CA
2.8850684495383634,Friendship Motor Inn,3386634,Los Angeles,CA
2.8850684495383634,Wilshire Serrano Motel,1646815,Los Angeles,CA
2.8850684495383634,Budget Inn of North Hills,3349317,Los Angeles,CA
2.8850684495383634,Bon-Air Motel,291208,Los Angeles,CA
2.8850684495383634,Alexandria Hotel,268678,Los Angeles,CA
2.8850684495383634,The Alexander Hotel,251538,Los Angeles,CA
2.8850684495383634,Adams Motel,1529200,Los Angeles,CA
3.0,The Wilshire Hotel Los Angeles,77852,Los Angeles,CA
2.0,Motel 6 Van Nuys,82498,Los Angeles,CA
2.8850684495383634,Starlight Inn,1223148,Los Angeles,CA
1.5,Knights Inn Los Angeles,589309,Los Angeles,CA
2.0,Nite Inn at Universal City,217240,Los Angeles,CA
2.8850684495383634,Paradise Inn & Suites,613619,Los Angeles,CA
2.8850684495383634,Americas Best Value Inn & Suites-Los Angeles Downtown/S.W.,77761,Los Angeles,CA
2.8850684495383634,Budget Inn Hollywood,1186068,Los Angeles,CA
2.8850684495383634,Marina Seven Motel,575416,Los Angeles,CA
2.0,El Patio Inn,217256,Los Angeles,CA
2.8850684495383634,Hollywood Cityview Inn & Suites,119399,Los Angeles,CA
2.8850684495383634,The Voyager Motor Inn,82496,Los Angeles,CA
2.8850684495383634,Staples Center Inn,3438742,Los Angeles,CA
2.8850684495383634,Goldstar Inn,82305,Los Angeles,CA
2.8850684495383634,City Center Hotel,1591524,Los Angeles,CA
2.8850684495383634,Central Inn Motel,3348276,Los Angeles,CA
2.8850684495383634,Paradise Lodge Hotel,535826,Los Angeles,CA
2.8850684495383634,Century Wilshire,76446,Los Angeles,CA
2.8850684495383634,Pacific Inn and Suites,266004,Los Angeles,CA
2.0,Sunrise Hotel San Pedro,81285,Los Angeles,CA
2.8850684495383634,Americas Best Value Inn,249704,Los Angeles,CA
2.8850684495383634,Lincoln Inn,84202,Los Angeles,CA
2.8850684495383634,Valley Lodge Motel,1642879,Los Angeles,CA
2.5,BLVD Hotel & Suites,235430,Los Angeles,CA
2.8850684495383634,St. George Motor Inn,271581,Los Angeles,CA
2.8850684495383634,Economy Inn Hollywood,247755,Los Angeles,CA
2.8850684495383634,Relax Inn Motel,1640422,Los Angeles,CA
2.8850684495383634,Extended Stay America,1743425,Los Angeles,CA
2.0,Hyland Motel Van Nuys,1229893,Los Angeles,CA
2.8850684495383634,Hollywood Studio Inn & Suites,281769,Los Angeles,CA
2.0,Kawada Hotel,77809,Los Angeles,CA
2.8850684495383634,Stars Inn,119390,Los Angeles,CA
2.8850684495383634,Hollywood La Brea Motel,3364389,Los Angeles,CA
2.8850684495383634,Monterey Inn,271607,Los Angeles,CA
2.8850684495383634,Motel 6 Los Angeles - Harbor City,244432,Los Angeles,CA
2.8850684495383634,777 Motor Inn,817023,Los Angeles,CA
2.8850684495383634,Hometown Inn,271479,Los Angeles,CA
2.0,Dunes Inn - Wilshire,77717,Los Angeles,CA
2.8850684495383634,Islander Motel,271606,Los Angeles,CA
2.8850684495383634,Los Feliz Motel,291209,Los Angeles,CA
2.5,Ramada Wilshire Center,84480,Los Angeles,CA
2.8850684495383634,Del Mar Hotel,271601,Los Angeles,CA
1.5,Travel Inn,271481,Los Angeles,CA
2.8850684495383634,Vermont Motel,1488816,Los Angeles,CA
2.8850684495383634,Bevonshire Lodge Motel,248069,Los Angeles,CA
2.8850684495383634,All Star Inn,81763,Los Angeles,CA
2.8850684495383634,Royal Viking Motel,2232268,Los Angeles,CA
2.8850684495383634,Sandpiper Motel,2505057,Los Angeles,CA
2.8850684495383634,La Mirage Inn,2521962,Los Angeles,CA
2.0,Travelodge Sylmar/Magic Mountain Area,634746,Los Angeles,CA
2.0,Cecil Hotel,276208,Los Angeles,CA
2.8850684495383634,Economy Inn Motel,84441,Los Angeles,CA
2.8850684495383634,The Claremont Hotel,119434,Los Angeles,CA
2.0,Studio 6 Van Nuys,226148,Los Angeles,CA
2.8850684495383634,The Royal Santa Monica Motel,2202132,Los Angeles,CA
2.0,Rodeway Inn Culver City,84365,Los Angeles,CA
2.0,The Historic Mayfair Hotel,77753,Los Angeles,CA
2.8850684495383634,Hollywood Premiere Motel,77262,Los Angeles,CA
2.0,Rodeway Inn,77260,Los Angeles,CA
2.8850684495383634,Motel 6 Los Angeles Sylmar,82304,Los Angeles,CA
2.8850684495383634,Best Inn Hollywood,225809,Los Angeles,CA
1.5,Stillwell Hotel,77859,Los Angeles,CA
2.0,Ritz Milner Hotel,249692,Los Angeles,CA
2.0,Liberty Hotel,119422,Los Angeles,CA
2.0,Royal Pagoda Motel,613137,Los Angeles,CA
3.5,BEST WESTERN PLUS Dragon Gate Inn,77729,Los Angeles,CA
3.5,L.A. Sky Boutique Hotel,119414,Los Angeles,CA
2.8850684495383634,Oxford Palace Hotel,84483,Los Angeles,CA
2.0,Super 8 North Hollywood,275366,Los Angeles,CA
2.5,Radisson Midtown at USC,77844,Los Angeles,CA
3.0,Radisson Hotel Chatsworth,84434,Los Angeles,CA
3.0,The Dixie Hollywood,239812,Los Angeles,CA
3.0,Americas Best Value Inn - Los Angeles / Hollywood,553344,Los Angeles,CA
3.0,Hollywood Historic Hotel,1752249,Los Angeles,CA
2.0,Quality Inn Hollywood,84515,Los Angeles,CA
2.0,Knights Inn Woodland Hills,1007413,Los Angeles,CA
2.0,Hollywood Downtowner Inn,268977,Los Angeles,CA
2.0,Super 8 Los Angeles / Alhambra,235133,Los Angeles,CA
2.0,Super 8 Canoga Park,252254,Los Angeles,CA
2.8850684495383634,La Mirage Inn,119464,Los Angeles,CA
2.0,Americas Best Value Inn & Suites Granada Hills,553345,Los Angeles,CA
2.0,Extended Stay America - Los Angeles - Northridge,570515,Los Angeles,CA
2.0,Extended Stay America - Los Angeles - Woodland Hills,226056,Los Angeles,CA
2.0,Comfort Inn and Suites near Universal Studios,632541,Los Angeles,CA
2.8850684495383634,Motel 6 Los Angeles - Hollywood,240151,Los Angeles,CA
2.8850684495383634,Horizon Inn Motel,3337599,Los Angeles,CA
2.0,Comfort Inn Near Warner Center,82684,Los Angeles,CA
2.0,Comfort Inn Near Universal Studios Hollywood,84553,Los Angeles,CA
2.8850684495383634,Saharan Motor Hotel,119454,Los Angeles,CA
2.8850684495383634,Encore Motel,2698092,Los Angeles,CA
2.8850684495383634,Rose Bowl Motel,1488412,Los Angeles,CA
2.5,Holiday Inn Express Van Nuys,82494,Los Angeles,CA
2.0,Super 8 Los Angeles Airport/LAX,223051,Los Angeles,CA
3.0,Staybridge Suites Chatsworth,76460,Los Angeles,CA
2.0,Azul Inn,82633,Los Angeles,CA
2.0,Metro Plaza Hotel,77829,Los Angeles,CA
3.0,Sportsmen's Lodge Hotel,78688,Los Angeles,CA
3.5,The LA Hotel Downtown,113221,Los Angeles,CA
2.0,Holiday Inn Express - Los Angeles Downtown West,84286,Los Angeles,CA
2.8850684495383634,Golden West Manor Motel,1628828,Los Angeles,CA
2.0,Vagabond Inn San Pedro,81768,Los Angeles,CA
2.5,Ramada Limited Canoga Park/Warner Center,84437,Los Angeles,CA
3.0,Holiday Inn Los Angeles International Airport,77923,Los Angeles,CA
3.5,Warner Center Marriott Woodland Hills,82689,Los Angeles,CA
2.5,BEST WESTERN Hollywood Plaza Inn,77247,Los Angeles,CA
2.0,Travelodge Hollywood-Vermont/Sunset,77282,Los Angeles,CA
2.0,Hollywood City Inn,502971,Los Angeles,CA
2.0,Vagabond Inn Los Angeles-USC,77870,Los Angeles,CA
2.0,Comfort Inn Near Hollywood Walk of Fame,77277,Los Angeles,CA
3.0,Hollywood Hotel,77237,Los Angeles,CA
3.5,O Hotel,650376,Los Angeles,CA
2.0,Beverly Laurel Motor Hotel,82578,Los Angeles,CA
2.8850684495383634,BEST WESTERN Canoga Park Motor Inn,76325,Los Angeles,CA
2.5,BEST WESTERN Burbank Airport Inn,1657336,Los Angeles,CA
2.8850684495383634,Studio City Court Yard Hotel,84428,Los Angeles,CA
2.0,Rodeway Inn Convention Center,223042,Los Angeles,CA
2.0,Travelodge Hotel at LAX,77970,Los Angeles,CA
2.5,Cadillac Hotel,119388,Los Angeles,CA
2.8850684495383634,Villa Brasil Motel,657068,Los Angeles,CA
3.5,The Standard Downtown LA,249696,Los Angeles,CA
3.5,Crowne Plaza Los Angeles International Airport Hotel,84253,Los Angeles,CA
2.8850684495383634,Clarion Inn,240875,Los Angeles,CA
3.0,San Pedro Inn and Suites Hotel,81757,Los Angeles,CA
2.8850684495383634,Wilshire Motel,1528623,Los Angeles,CA
2.8850684495383634,UCLA Guest House,1963681,Los Angeles,CA
3.0,Miyako Hotel Los Angeles,223046,Los Angeles,CA
2.5,BEST WESTERN PLUS Royal Palace Inn & Suites,77708,Los Angeles,CA
2.0,Park Plaza Lodge Hotel,630945,Los Angeles,CA
3.0,BEST WESTERN PLUS Carriage Inn,82148,Los Angeles,CA
3.0,La Quinta Inn & Suites LAX,84182,Los Angeles,CA
4.0,Hollywood Roosevelt Hotel - A Thompson Hotel,77274,Los Angeles,CA
3.5,The BLVD Hotel & Spa,2072559,Los Angeles,CA
2.8850684495383634,Hilgard House Hotel,82656,Los Angeles,CA
4.0,The Westin Los Angeles Airport,119443,Los Angeles,CA
3.5,Hilton Los Angeles Airport,84167,Los Angeles,CA
3.5,Crowne Plaza Los Angeles Harbor Hotel,81765,Los Angeles,CA
3.5,Custom Hotel,656235,Los Angeles,CA
2.5,Holiday Inn Express Los Angeles-LAX Airport,77931,Los Angeles,CA
4.0,The Westin Bonaventure Hotel & Suites,77874,Los Angeles,CA
2.0,Days Inn Hollywood/Universal Studios,77256,Los Angeles,CA
2.8850684495383634,Tarzana Inn,82318,Los Angeles,CA
3.5,Sheraton Universal Hotel,84422,Los Angeles,CA
2.5,Dunes Inn - Sunset,77232,Los Angeles,CA
3.5,Beverly Hills Plaza Hotel,223013,Los Angeles,CA
2.0,Coral Sands Motel,133994,Los Angeles,CA
3.5,Crowne Plaza Beverly Hills,76061,Los Angeles,CA
2.8850684495383634,Hollywood Hills Hotel,272703,Los Angeles,CA
3.0,Figueroa Hotel,124956,Los Angeles,CA
3.0,BEST WESTERN Woodland Hills Inn,82679,Los Angeles,CA
2.0,Royal Palace Westwood,82636,Los Angeles,CA
2.5,Hampton Inn & Suites Los Angeles/Sherman Oaks,673130,Los Angeles,CA
3.5,Los Angeles Airport Marriott,78037,Los Angeles,CA
4.0,W Hollywood,1456409,Los Angeles,CA
3.0,Courtyard Los Angeles Sherman Oaks,82150,Los Angeles,CA
2.8850684495383634,Hollywood Renaissance Suites,1782807,Los Angeles,CA
3.5,Embassy Suites LAX North,77917,Los Angeles,CA
2.5,Holiday Inn Express West Los Angeles,82650,Los Angeles,CA
4.0,Hyatt Regency Century Plaza,76442,Los Angeles,CA
4.0,Renaissance Los Angeles Airport Hotel,77944,Los Angeles,CA
2.0,Venice Beach Suites & Hotel,82501,Los Angeles,CA
3.0,Residence Inn by Marriott Beverly Hills,84453,Los Angeles,CA
2.5,Ramada Chatsworth,76458,Los Angeles,CA
3.0,BEST WESTERN PLUS Hollywood Hills Hotel,77243,Los Angeles,CA
3.5,Luxe City Center Hotel,77787,Los Angeles,CA
2.0,Venice On The Beach Hotel,507339,Los Angeles,CA
3.5,Sheraton Gateway Los Angeles,78046,Los Angeles,CA
4.0,InterContinental Los Angeles Century City,638765,Los Angeles,CA
2.8850684495383634,Villa Delle Stelle,621153,Los Angeles,CA
3.0,Farmer's Daughter Hotel,119479,Los Angeles,CA
3.5,Hotel Angeleno,84522,Los Angeles,CA
3.5,Hilton Los Angeles / Universal City,78694,Los Angeles,CA
5.0,SLS Hotel at Beverly Hills,84463,Los Angeles,CA
4.0,W Los Angeles - Westwood,77700,Los Angeles,CA
3.5,Hilton Woodland Hills,82686,Los Angeles,CA
2.0,Howard Johnson Inn & Suites - Reseda,84440,Los Angeles,CA
3.0,Courtyard Los Angeles LAX/Century Boulevard,595476,Los Angeles,CA
4.0,Loews Hollywood Hotel,224168,Los Angeles,CA
2.5,Wilshire Crest Hotel,274223,Los Angeles,CA
3.5,Beverly Garland's Holiday Inn,78682,Los Angeles,CA
4.0,Luxe Sunset Boulevard Hotel,77827,Los Angeles,CA
3.5,The Los Angeles Athletic Club,119421,Los Angeles,CA
3.5,Orlando Hotel,84561,Los Angeles,CA
3.5,"Hotel Erwin, a Joie de Vivre hotel",81170,Los Angeles,CA
4.0,JW Marriott Hotel Los Angeles at L.A. LIVE,1100791,Los Angeles,CA
2.5,Holiday Inn Express Hotel & Suites Hollywood Walk of Fame,1049387,Los Angeles,CA
2.0,Hollywood Orchid Suites,77270,Los Angeles,CA
4.5,Sofitel Los Angeles,76083,Los Angeles,CA
4.0,Hotel Palomar Los Angeles - Westwood - a Kimpton Hotel,77775,Los Angeles,CA
5.0,"The Ritz-Carlton, Los Angeles",1563899,Los Angeles,CA
2.0,Rodeway Inn & Suites Pacific Coast Highway,77157,Los Angeles,CA
2.8850684495383634,Jerry's Motel,1439222,Los Angeles,CA
5.0,Mr. C Beverly Hills,2154898,Los Angeles,CA
2.0,The Brentwood Inn,249693,Los Angeles,CA
4.0,Omni Los Angeles at California Plaza,77804,Los Angeles,CA
5.0,Hotel Bel-Air,111751,Los Angeles,CA
3.0,Elan Hotel Los Angeles,223041,Los Angeles,CA
4.0,The Redbury,1858565,Los Angeles,CA
3.0,Magic Castle Hotel,84502,Los Angeles,CA
5.0,The Mark,112052,New York City,NY
4.0,Andaz Wall Street,1485961,New York City,NY
4.0,The Bryant Park Hotel,224214,New York City,NY
3.5,The Nolitan Hotel,1746459,New York City,NY
2.8850684495383634,Inn New York City,80092,New York City,NY
4.5,Greenwich Hotel,1028569,New York City,NY
5.0,Trump SoHo New York,1456416,New York City,NY
2.8850684495383634,The French Quarters Guest Apartments,1415127,New York City,NY
4.0,The Pearl Hotel,1888977,New York City,NY
4.0,Crosby Street Hotel,1572980,New York City,NY
3.5,Distrikt Hotel,1503474,New York City,NY
4.0,Hotel Elysee,93340,New York City,NY
4.0,Hotel Giraffe,99762,New York City,NY
4.0,Library Hotel,224221,New York City,NY
2.8850684495383634,Chelsea Pines Inn,122020,New York City,NY
4.0,Hotel Palomar Philadelphia - a Kimpton Hotel,1510002,Philadelphia,PA
2.5,Hampton Inn Philadelphia International Airport,102472,Philadelphia,PA
5.0,Ritz-Carlton Philadelphia,122332,Philadelphia,PA
3.5,Radisson Plaza-Warwick Hotel Philadelphia,96737,Philadelphia,PA
3.5,Doubletree by Hilton Philadelphia Center City,102480,Philadelphia,PA
2.5,Holiday Inn Express Philadelphia Midtown,96705,Philadelphia,PA
2.8850684495383634,The Inn At The Union League,249126,Philadelphia,PA
4.0,Sheraton Philadelphia Society Hill Hotel,112145,Philadelphia,PA
3.5,Latham Hotel,96712,Philadelphia,PA
3.0,Courtyard Philadelphia Downtown,102463,Philadelphia,PA
2.8850684495383634,Chestnut Hill Hotel,102550,Philadelphia,PA
4.0,Loews Philadelphia Hotel,112132,Philadelphia,PA
3.0,Hampton Inn Philadelphia Convention Center,224279,Philadelphia,PA
4.0,Westin Philadelphia,220059,Philadelphia,PA
3.0,Penn's View Hotel,112136,Philadelphia,PA
4.0,Le Meridien Philadelphia,1479774,Philadelphia,PA
4.0,Hyatt at the Bellevue,102510,Philadelphia,PA
3.0,Four Points by Sheraton Philadelphia Airport,220057,Philadelphia,PA
2.0,Rodeway Inn Center City,102492,Philadelphia,PA
2.8850684495383634,Carlyle Hotel,122326,Philadelphia,PA
2.8850684495383634,Oakwood At Pennsylvania House,225277,Philadelphia,PA
2.8850684495383634,National at Dockside Apartments,1147532,Philadelphia,PA
2.8850684495383634,Kormansuites-Buttonwood Square,543627,Philadelphia,PA
2.8850684495383634,Grandview Suites,595059,Philadelphia,PA
2.8850684495383634,Parker-Spruce Hotel,122337,Philadelphia,PA
2.8850684495383634,Hub Motel,122324,Philadelphia,PA
2.8850684495383634,Blue Moon Hotel,122328,Philadelphia,PA
2.5,Skyview Plaza Hotel & Suites,1778574,Philadelphia,PA
1.5,Days Inn Philadelphia - Roosevelt Boulevard,96684,Philadelphia,PA
2.0,North American Motor Inns,1861737,Philadelphia,PA
2.8850684495383634,Roosevelt Inn,122335,Philadelphia,PA
2.8850684495383634,Szechuan China Royal,1097234,Philadelphia,PA
2.8850684495383634,Penn Tower Hotel,102509,Philadelphia,PA
2.0,Ramada Philadelphia,1164882,Philadelphia,PA
2.5,BEST WESTERN Center City Hotel,74370,Philadelphia,PA
2.0,Microtel Inn & Suites by Wyndham Philadelphia Airport,96715,Philadelphia,PA
2.5,Extended Stay America - Philadelphia - Airport - Bartram Ave.,102495,Philadelphia,PA
2.8850684495383634,Society Hill Hotel,96730,Philadelphia,PA
2.0,Extended Stay America - Philadelphia - Airport - Tinicum Blvd.,102539,Philadelphia,PA
2.5,Comfort Inn Downtown/Historic Area,142181,Philadelphia,PA
3.0,Residence Inn Philadelphia Airport,102503,Philadelphia,PA
2.0,Travelodge Philadelphia Convention Center,115448,Philadelphia,PA
3.0,Courtyard by Marriott Philadelphia Airport,102542,Philadelphia,PA
3.5,Hilton Philadelphia City Avenue,271793,Philadelphia,PA
3.5,Sheraton Suites Philadelphia Airport,220058,Philadelphia,PA
2.5,Fairfield Inn Philadelphia Airport,102537,Philadelphia,PA
4.0,Renaissance Philadelphia Airport,96721,Philadelphia,PA
3.0,Holiday Inn Philadelphia Stadium,102519,Philadelphia,PA
3.5,Sheraton Philadelphia University City Hotel,102707,Philadelphia,PA
3.0,Four Points by Sheraton Philadelphia Northeast,96726,Philadelphia,PA
3.0,Four Points by Sheraton Philadelphia City Center,1176615,Philadelphia,PA
3.5,Hilton Philadelphia Airport,112137,Philadelphia,PA
3.5,Philadelphia Airport Marriott,115444,Philadelphia,PA
3.5,Embassy Suites Philadelphia - Center City,96688,Philadelphia,PA
3.0,aloft Philadelphia Airport,1022889,Philadelphia,PA
3.5,Crowne Plaza Philadelphia West,96698,Philadelphia,PA
3.5,Sonesta Hotel Philadelphia,125307,Philadelphia,PA
3.0,Holiday Inn Hotel Historic District Philadelphia,112129,Philadelphia,PA
3.5,Sheraton Philadelphia Downtown Hotel,102710,Philadelphia,PA
3.5,Club Quarters,217682,Philadelphia,PA
2.5,Conwell Inn,225275,Philadelphia,PA
3.0,Hilton Garden Inn Philadelphia Center City,123541,Philadelphia,PA
3.5,Embassy Suites Philadelphia - Airport,96686,Philadelphia,PA
3.0,Residence Inn Philadelphia Center City,247008,Philadelphia,PA
4.0,Hyatt Regency Philadelphia at Penn's Landing,96711,Philadelphia,PA
3.5,Philadelphia Marriott Downtown,102466,Philadelphia,PA
3.0,The Windsor Suites,122325,Philadelphia,PA
4.0,Omni Hotel at Independence Park,112134,Philadelphia,PA
3.0,Homewood Suites Philadelphia - City Ave,483277,Philadelphia,PA
5.0,Four Seasons Hotel Philadelphia,112124,Philadelphia,PA
3.0,BEST WESTERN PLUS Independence Park Hotel,74363,Philadelphia,PA
4.0,Sofitel Philadelphia Hotel,122343,Philadelphia,PA
2.8850684495383634,AKA Rittenhouse Square,662409,Philadelphia,PA
3.0,Morris House Hotel,499019,Philadelphia,PA
3.0,The Independent,1091941,Philadelphia,PA
4.0,Hilton Inn at Penn,224280,Philadelphia,PA
2.8850684495383634,Alexander Inn,122315,Philadelphia,PA
4.0,"Rittenhouse 1715, A Boutique Hotel",226730,Philadelphia,PA
3.0,Homewood Suites University City,3186945,Philadelphia,PA
5.0,The Rittenhouse Hotel,96735,Philadelphia,PA
4.0,Hotel Monaco Philadelphia,3226761,Philadelphia,PA
5.0,Royal Palms Resort and Spa,73943,Phoenix,AZ
2.0,Pinn Road Inn & Suites,2039194,San Antonio,TX
4.0,Hotel Valencia Riverwalk,258651,San Antonio,TX
3.0,Drury Inn & Suites Near La Cantera Parkway,1236032,San Antonio,TX
4.0,Omni La Mansion del Rio,99458,San Antonio,TX
3.0,Drury Inn & Suites Riverwalk,123559,,
2.0,Microtel Inn & Suites by Wyndham San Antonio/Near SeaWorld/Lackland AFB,2340364,San Antonio,TX
3.5,Embassy Suites Riverwalk,1732285,San Antonio,TX
3.0,"Country Inn & Suites By Carlson San Antonio Airport, TX",1200768,San Antonio,TX
2.5,Hampton Inn & Suites San Antonio-Airport,611291,San Antonio,TX
3.0,Springhill Suites by Marriott San Antonio Downtown / Alamo Plaza,2151543,San Antonio,TX
4.0,Hyatt Regency San Antonio,99455,San Antonio,TX
3.0,Courtyard San Antonio SeaWorld/Westover Hills,1438859,San Antonio,TX
2.5,Comfort Suites San Antonio NW Near Six Flags,1674220,San Antonio,TX
3.0,Four Points by Sheraton San Antonio Northwest,1353074,San Antonio,TX
4.0,Hotel Contessa,570285,San Antonio,TX
3.0,Residence Inn San Diego Mission Valley,268157,San Diego,CA
3.0,The Pearl Hotel,658421,San Diego,CA
4.5,"Palomar San Diego, A Kimpton Hotel",1147616,San Diego,CA
4.0,Hard Rock Hotel San Diego,665258,San Diego,CA
2.0,Sommerset Suites Hotel,112279,San Diego,CA
2.5,Ocean Park Inn,80251,San Diego,CA
2.5,SpringHill Suites San Diego Rancho Bernardo/Scripps Poway,268158,San Diego,CA
3.0,Courtyard by Marriott San Diego Downtown,82868,San Diego,CA
3.0,Bay Club Hotel & Marina,79868,San Diego,CA
3.0,BEST WESTERN PLUS Island Palms Hotel & Marina,79954,San Diego,CA
4.0,Omni San Diego Hotel,287392,San Diego,CA
2.5,Old Town Inn,80255,San Diego,CA
5.0,The US Grant,80668,San Diego,CA
4.0,Hotel Solamar - a Kimpton Hotel,482154,San Diego,CA
4.0,Rancho Bernardo Inn,218770,San Diego,CA
4.0,Manchester Grand Hyatt San Diego,80219,San Diego,CA
3.5,San Diego Marriott Mission Valley,80232,San Diego,CA
3.5,DoubleTree by Hilton Golf Resort San Diego,217273,San Diego,CA
3.0,Staybridge Suites San Diego - Sorrento Mesa,235416,San Diego,CA
3.5,Crowne Plaza Hotel San Diego - Mission Valley,80131,San Diego,CA
3.0,BEST WESTERN PLUS Hacienda Hotel Old Town,79913,San Diego,CA
2.0,Vagabond Inn - San Diego Airport Marina,80588,San Diego,CA
3.0,Courtyard by Marriott Rancho Bernardo,218939,San Diego,CA
2.0,Holiday Inn Express San Diego Airport - Old Town,79985,San Diego,CA
2.5,Pacific Shores Inn,83500,San Diego,CA
3.5,Hilton San Diego Gaslamp Quarter,223026,San Diego,CA
2.5,Holiday Inn Express Sea World,83637,San Diego,CA
3.0,Holiday Inn San Diego - Mission Valley,80154,San Diego,CA
4.0,Hilton San Diego Resort & Spa,119721,San Diego,CA
2.5,Hampton Inn San Diego/Del Mar,119733,San Diego,CA
3.0,Four Points by Sheraton San Diego Downtown,80138,San Diego,CA
2.0,Extended Stay America - San Diego - Mission Valley - Stadium,247027,San Diego,CA
2.8850684495383634,Motel 6 San Diego Downtown,226611,San Diego,CA
2.5,Holiday Inn Express Mira Mesa,224497,San Diego,CA
2.8850684495383634,Days Inn San Diego Downtown/Convention Center,80360,San Diego,CA
2.5,BEST WESTERN PLUS San Diego / Miramar Hotel,79921,San Diego,CA
2.8850684495383634,WorldMark San Diego - Mission Valley,225848,San Diego,CA
2.0,Beach Haven Inn,119780,San Diego,CA
2.0,San Diego Days Inn (Hollister),80570,San Diego,CA
2.0,La Quinta Inn San Diego Scripps Poway,78152,San Diego,CA
2.0,San Diego - Days Inn Harbor View / Airport / Convention Ctr,80033,San Diego,CA
2.5,BEST WESTERN Mission Bay Inn,80019,San Diego,CA
3.0,Kona Kai Resort,82443,San Diego,CA
2.0,Howard Johnson Express Inn - San Diego,80192,San Diego,CA
2.0,Harborview Inn and Suites,119762,San Diego,CA
2.8850684495383634,Motel 6 - San Diego Airport/Harbor,80615,San Diego,CA
2.8850684495383634,Travel Time Motel,1640258,San Diego,CA
2.8850684495383634,Good Nite Inn Mission Valley,119734,San Diego,CA
2.0,Super 8 San Diego/South Bay,119726,San Diego,CA
2.8850684495383634,Seaside Inn San Diego,313514,San Diego,CA
2.8850684495383634,La Petite Rouge Motel,226607,San Diego,CA
2.8850684495383634,The Beach Place,119776,San Diego,CA
2.8850684495383634,Churchill Hotel San Diego,586465,San Diego,CA
2.8850684495383634,E-Z 8 Motel Old Town,226602,San Diego,CA
3.0,Mission Valley Resort,80244,San Diego,CA
2.8850684495383634,Ocean Beach Cottages,258654,San Diego,CA
2.0,Days Inn Mission Valley,80280,San Diego,CA
2.8850684495383634,Mission Bay Motel,115612,San Diego,CA
2.8850684495383634,SOMBRERO CAY CLUB,1158999,San Diego,CA
2.8850684495383634,San Jose Place Cottage,550898,San Diego,CA
2.8850684495383634,San Gabriel Place Home,550897,San Diego,CA
2.8850684495383634,Salem Court Beach House,550896,San Diego,CA
2.8850684495383634,Riviera Hotel,559686,San Diego,CA
2.8850684495383634,Ocean Boulevard Condo,550894,San Diego,CA
2.8850684495383634,Oakwood Monarch At Carmel Valley,225852,San Diego,CA
2.8850684495383634,SuiteAmerica Allegro Towers,1146136,San Diego,CA
2.8850684495383634,Vista Del Mar Home,550899,San Diego,CA
2.8850684495383634,US Suites at The Reserve at 4S Ranch,1146215,San Diego,CA
2.8850684495383634,US Suites at Archstone la Jolla,83730,San Diego,CA
2.8850684495383634,SuiteAmerica The Villages at Morena Vista,1146141,San Diego,CA
2.8850684495383634,Oakwood La Mirage,225851,San Diego,CA
2.8850684495383634,Oakwood Jefferson Carmel Mountain,268152,San Diego,CA
2.8850684495383634,Navajo Lodge,2239487,San Diego,CA
2.8850684495383634,The Maryland,80585,,
2.8850684495383634,Main Street Motel,1633360,San Diego,CA
2.8850684495383634,Jamaica Court Townhouse,550893,San Diego,CA
2.8850684495383634,Harvey's Motel,3431031,San Diego,CA
